id,n_base,authorMeta/digg,authorMeta/fans,authorMeta/following,authorMeta/heart,authorMeta/name,authorMeta/nickName,authorMeta/profileUrl,authorMeta/signature,authorMeta/video,shareCount,playCount,diggCount,collectCount,des,createTimeISO,webVideoUrl,webVideoUrlc,funciona ,des.1,idt,Unnamed: 22,Unnamed: 23,memo_id,actividad,auditivo,cartel,comentarios_x,eauditivo,eauditvo,evisual,intencion,lugar,notas,otro,actividad.alarde,actividad.apologiad,actividad.comedia,actividad.concierto,actividad.declaracionpertenencia,actividad.entrevista,actividad.fiesta,actividad.homenaje,actividad.noticia,actividad.opinion,actividad.postenfrentamiento,actividad.proejercito,actividad.puntero,actividad.recorrido,actividad.replica,actividad.tareas,actividad.vental,actividad.videojuego,actividad.videomusical,auditivo.audioviral,auditivo.comunicaciontactica,cartel.2r,cartel.caf,cartel.cdnz,cartel.cds,cartel.chap,cartel.chapo,cartel.cjng,cartel.gobierno,cartel.mayitos,cartel.mencho,cartel.mz,cartel.ncdj,cartel.no,cartel.noreste,cartel.tropainfierno,cartel.vicentezambada,cartel.zetas,comentarios_y,comentarios.gral,comentarios.menciongco,comentarios.reclutamiento,auditivo.audiovid,auditivo.locucion,auditivo.musica,auditivo.musica_belica,auditivo.no,auditivo.narcocorrido,evisual.altar,evisual.armasv,evisual.baile,evisual.convoy,evisual.dañosbelicos,evisual.dinero,evisual.grabaciónprograma,evisual.meme,evisual.mouthsmah,evisual.mujeres,evisual.no,evisual.radio,evisual.repost,evisual.ropa,evisual.siglasv,evisual.texto,evisual.uniformesv,evisual.vidorginal,intencion.alertar,intencion.burlavs,intencion.ciudadano,intencion.comercio,intencion.esvida,intencion.glorificacion,intencion.gobierno,intencion.identidad,intencion.imitacion,intencion.informar,intencion.ironizar,intencion.legitmiacion,intencion.miedo,intencion.propaganda,intencion.queja,intencion.reclutamiento,intencion.visibilidad,lugar.cln,lugar.gdl,lugar.slp,lugar.tjn,notas.ejemplo,otro.serietv,evisual.conduccion,actividad.,evisual.despliegue,intencion.acusar,lugar.tuxtlag,evisual.alcohol,cartel.golfo,cartel.chukys,evisual.joyas,lugar.nl,lugar.sonora,lugar.durango,auditivo.balazos,evisual.niños,lugar.nayarit,lugar.clya,otro.trend,cartel.ruso,lugar.usa,cartel.cartlgdl,lugar.bjc,lugar.cdmx,actividad.actividad,cartel.desinaloa,cartel.jaliscong,cartel.neste,cartel.nz,cartel.mayizamz,cartel.chapizachapo,evisual.vehiculos,evisual.inmuebles,lugar.jal,lugar.chiap,union
1855,3,811,243600,16,3300000,realidadpodcast,Reality podcast shorts ⭐️,https://www.tiktok.com/@realidadpodcast,Testimonios crudos sobre el lado oscuro de las drogas.,225,5445,3400000,51700,3227,#losmafiapodcast #losmafia #culiacan🍅 #culiacan #podcast #podcastclips #clips #fyp,2025-04-24T01:00:00.000Z,https://www.tiktok.com/@realidadpodcast/video/7496571570836573471,https://www.tiktok.com/@realidadpodcast/video/7496571570836573471,0,,1855,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-realidadpo-20250424010000-7496571570836573471,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-realidadpo-20250424010000-7496571570836573471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1856,3,16600,79300,33,3400000,terenaviam,Tere N,https://www.tiktok.com/@terenaviam,"Reportera Nota Roja en Culiacán

NOTICIAS Y MÁS",293,36100,9200000,378300,21300,De momento no ha sido localizado el trabajador que cuidaba el domicilio #fyp #reportera #policiaca #culiacan #noticias #sinaloa #viral ,2025-01-09T02:17:20.000Z,https://www.tiktok.com/@terenaviam/video/7457734094835830021,https://www.tiktok.com/@terenaviam/video/7457734094835830021,1,1,1856,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-terenaviam-20250109021720-7457734094835830021,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-terenaviam-20250109021720-7457734094835830021,1856,ID: 1856,,x,,narración,,daños bélicos,informar,cln,Interesante porque es narco tikToker,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1857,3,175,359500,1,4300000,lamarihelena,lamarihelena,https://www.tiktok.com/@lamarihelena,"Arizona ☀️
Culiacán, Sinaloa 🍅🇲🇽

📧 Lamarihelena.co@gmail.com",157,36600,3000000,108100,46800,Haci es como se hace la Barbacoa al estilo Sinaloa! 🇲🇽 Esta es La Barbacoa tradicional Sinaloense para todas nuestras fiestas! #fyp #barbacoa #paratii #receta #recetasfaciles #comidamexicana #mexicanfood #easyrecipe #sinaloa #sinaloense #culiacan ,2024-12-11T22:54:01.000Z,https://www.tiktok.com/@lamarihelena/video/7447291343287766314,https://www.tiktok.com/@lamarihelena/video/7447291343287766314,0,,1857,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-lamarihele-20241211225401-7447291343287766314,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-lamarihele-20241211225401-7447291343287766314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1858,3,49700,687500,1474,12800000,melissagstm,Melissa 🍒,https://www.tiktok.com/@melissagstm,⭐️🍒🪩🐆,156,1584,2500000,110300,8493,Que opinan? #sinaloa #parati #foryoupage #foryou #latina ,2024-09-29T02:29:03.000Z,https://www.tiktok.com/@melissagstm/video/7419886457315134762,https://www.tiktok.com/@melissagstm/video/7419886457315134762,0,,1858,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-melissagst-20240929022903-7419886457315134762,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-melissagst-20240929022903-7419886457315134762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1859,3,141200,133100,241,4900000,robert_7407,Robert Franco,https://www.tiktok.com/@robert_7407,,193,2125,98900,15900,1285,#culiacan #simaloa🍅 #sierra #alegresdelbarranco #mexico #culiacan🍅 #forfun #sinaloa🍅 #fyp #parati ,2025-05-19T18:31:37.000Z,https://www.tiktok.com/@robert_7407/video/7506226163547720990,https://www.tiktok.com/@robert_7407/video/7506226163547720990,1,1,1859,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-robert_740-20250519183137-7506226163547720990,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-robert_740-20250519183137-7506226163547720990,1859,ID: 1859,,x,,propio del video,,"ropa, autos.",ciudadanos; ironizar,Sinaloa,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1860,3,187,192700,18,2900000,noticieristas,Los Noticieristas,https://www.tiktok.com/@noticieristas,Las noticias más relevantes de Sinaloa con Luis Alberto Díaz y Los Noticieristas,1425,278,209900,3197,186,"🚨🚔| Con múltiples impactos de bala en la fachada, así como un vehículo compacto quemado en su interior, quedó una vivienda tras ser atacada a balazos por un grupo armado en las inmediaciones de las colonias Las Vegas y Miguel Hidalgo, en #Culiacán. ",2025-04-09T21:34:51.000Z,https://www.tiktok.com/@noticieristas/video/7491430071924821253,https://www.tiktok.com/@noticieristas/video/7491430071924821253,1,1,1860,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-noticieris-20250409213451-7491430071924821253,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-noticieris-20250409213451-7491430071924821253,1860,ID: 1860,,x,,narración,,daños,informa,culiacan,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1861,3,44400,72900,78,2500000,_eddinhopereira,Eddinho Pereira,https://www.tiktok.com/@_eddinhopereira,Periodismo + Fútbol 🎙️⚽️🖤,1402,1338,266400,7867,552,"🫨😔🍅 Así luce el centro histórico de Culiacán Sinaloa alas 8:00 PM, triste realidad de la capital sinaloense. ",2024-09-29T05:41:07.000Z,https://www.tiktok.com/@_eddinhopereira/video/7419935914027207942,https://www.tiktok.com/@_eddinhopereira/video/7419935914027207942,1,1,1861,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-_eddinhope-20240929054107-7419935914027207942,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-_eddinhope-20240929054107-7419935914027207942,1861,ID: 1861,,x,,musica triste,,grabación propia,ciudadana; informar,cln,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1862,3,12300,21800,154,268400,liz_bar009,𝓛𝓲𝔃✰,https://www.tiktok.com/@liz_bar009,,26,2,1141,219,10,#culiacan🍅 #❤️ #fyppppppppppp ,2025-05-21T05:26:50.000Z,https://www.tiktok.com/@liz_bar009/video/7506766184478510342,https://www.tiktok.com/@liz_bar009/video/7506766184478510342,0,,1862,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-liz_bar009-20250521052650-7506766184478510342,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-liz_bar009-20250521052650-7506766184478510342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1863,3,101200,17100,874,146800,marianaag.17,marianaag.17,https://www.tiktok.com/@marianaag.17,☼︎ᴄᴜʟɪᴀᴄᴀɴ☼︎,950,0,327,56,7,#fyp #foryoupage #fypシ #parati #culiacán #sinaloa #cln🍅 ,2025-05-21T15:15:37.000Z,https://www.tiktok.com/@marianaag.17/video/7506917921961168146,https://www.tiktok.com/@marianaag.17/video/7506917921961168146,0,,1863,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-marianaag1-20250521151537-7506917921961168146,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-marianaag1-20250521151537-7506917921961168146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1864,3,216,206600,11,5100000,brandonsainzblog,Brandon Sainz Blog,https://www.tiktok.com/@brandonsainzblog,"Reportero de seguridad en Los Noticieristas🚨🎥
(Sinaloa🇲🇽)",85,102300,18400000,860400,60800,#markitostoys #casa #barrancos #culiacan ,2025-01-09T01:41:09.000Z,https://www.tiktok.com/@brandonsainzblog/video/7457724779638836485,https://www.tiktok.com/@brandonsainzblog/video/7457724779638836485,1,1,1864,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-brandonsai-20250109014109-7457724779638836485,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-brandonsai-20250109014109-7457724779638836485,1864,ID: 1864,,x,,locución,,daños,informar,cln,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1865,3,4348,826900,136,15100000,emilianobb_,EmilianoBB 🦖,https://www.tiktok.com/@emilianobb_,"NIÑO TIKTOK CLN🍅
PAPA E HIJO 🙋‍♂️🧔🏻‍♂️
SIGANMEN EN MIS PAGINAS
FBK YT IG👌",395,24800,14700000,1200000,112300,Las mejores recetas de mi hijo🤗 parecidas alas tuyas @Pakoyaso  #emilianobb #tutorial #receta #contenido #jicama #chamoy #niños #culiacan #parati ,2023-11-15T22:17:44.000Z,https://www.tiktok.com/@emilianobb_/video/7301816601190468869,https://www.tiktok.com/@emilianobb_/video/7301816601190468869,0,,1865,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-emilianobb-20231115221744-7301816601190468869,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-emilianobb-20231115221744-7301816601190468869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1866,3,1764,23100,128,401500,noticiaslibrescln,NoticiasLibresCLN,https://www.tiktok.com/@noticiaslibrescln,"Correo de contacto: NoticiasLibresCuliacán@Gmail.com
Reportes: Dm de esta cuenta",278,36,2973,82,8,"¡De impacto! Así fueron las fuertes detonaciones dentro del penal de Aguaruto, donde se habla de que todo inició en el módulo 12 dentro de la prisión, hasta ahora no se ha hablado de víctimas ni heridos, seguiremos informando al respecto. #Penal #Gobierno #SINALOA #Culiacán #Noticias #Culiacanazo #ALMOMENTO",2025-05-21T19:43:06.000Z,https://www.tiktok.com/@noticiaslibrescln/video/7506986852369337618,https://www.tiktok.com/@noticiaslibrescln/video/7506986852369337618,1,1,1866,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-noticiasli-20250521194306-7506986852369337618,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-noticiasli-20250521194306-7506986852369337618,1866,ID: 1866,,x,,audio del video,,enfrentamiento,informar,culiacan,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1867,3,2,4500000,5,146800000,n.mas,Nmás,https://www.tiktok.com/@n.mas,El referente digital de contenidos noticiosos de video en español,6061,36,19300,706,38,"Cerca de 700 animales de vida salvaje fueron trasladados del Santuario Ostok, en Culiacán, Sinaloa, al bioparque El Encanto, en Mazatlán. El personal reportó robo de vehículos e intentos de extorsión, incluso complicaciones para la llegada de comida y veterinarios. #sinaloa #culiacán #animales",2025-05-21T17:16:13.000Z,https://www.tiktok.com/@n.mas/video/7506947127008906552,https://www.tiktok.com/@n.mas/video/7506947127008906552,1,1,1867,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-nmas-20250521171613-7506947127008906552,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-nmas-20250521171613-7506947127008906552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1868,3,4138,141,354,743,daynicleo.rayde,Culiacán México,https://www.tiktok.com/@daynicleo.rayde,,205,0,58,1,0,#Recuerdos,2025-04-26T13:58:27.000Z,https://www.tiktok.com/@daynicleo.rayde/video/7497620902750850326,https://www.tiktok.com/@daynicleo.rayde/video/7497620902750850326,0,,1868,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-daynicleor-20250426135827-7497620902750850326,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-daynicleor-20250426135827-7497620902750850326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1869,3,1874,30900,128,1100000,osunabarbershopcln,Osuna Barbershop,https://www.tiktok.com/@osunabarbershopcln,"🇲🇽 México barber💈
 CLN SINALOA 🍅
Cel. 6675042802",220,28200,5400000,350400,76500,"Porte, estilo y elegancia, Corte clásico a ✂️✂️💈💈#paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii #corte #barber #moda #tendencia #culiacan🍅 ",2025-03-13T03:00:53.000Z,https://www.tiktok.com/@osunabarbershopcln/video/7481123691028401414,https://www.tiktok.com/@osunabarbershopcln/video/7481123691028401414,0,,1869,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-osunabarbe-20250313030053-7481123691028401414,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-osunabarbe-20250313030053-7481123691028401414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1870,3,15000,16000,1170,1100000,anagastelum.fans5,anagastelum.fans 💘,https://www.tiktok.com/@anagastelum.fans5,"@ANA🐆❤️‍🔥 ,amo a mi Anita con todo mi
corazón💘🥹,,,,,@𝐒𝐧𝐨𝐨𝐩𝐲𓍼",535,10,1738,218,24,#sinaloa #baile #pasito #vistas #paratii #viral_video #culiacan ,2025-05-21T18:25:26.000Z,https://www.tiktok.com/@anagastelum.fans5/video/7506966833124232455,https://www.tiktok.com/@anagastelum.fans5/video/7506966833124232455,0,,1870,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-anagastelu-20250521182526-7506966833124232455,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-anagastelu-20250521182526-7506966833124232455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1871,3,277400,53400,2905,702200,alon_0713,alondra,https://www.tiktok.com/@alon_0713,🤍✨🎀,155,4543,1100000,151700,11300,👯‍♀️👯‍♀️  #parati #dance #paratii #culiacan ,2024-09-03T00:11:00.000Z,https://www.tiktok.com/@alon_0713/video/7410202657924730154,https://www.tiktok.com/@alon_0713/video/7410202657924730154,0,,1871,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-alon_0713-20240903001100-7410202657924730154,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-alon_0713-20240903001100-7410202657924730154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1872,3,371,266400,303,3500000,sarmiento24h,Sarmiento24h,https://www.tiktok.com/@sarmiento24h,Noticias 🇩🇴 / News 🇺🇸,2546,1503,634300,15800,1357,"Un incendio de gran magnitud se desató en el casino Royal Yak, ubicado en Plaza Cinépolis, Culiacán, Sinaloa. El siniestro generó pánico entre los ciudadanos y provocó la movilización inmediata de cuerpos de emergencia. Las autoridades trabajan para controlar la situación y evitar mayores daños en la zona afectada.    Amplía está y otras noticias en nuestra página web. @notigan21 #Culiacán #Incendio #RoyalYak #Emergencia #PlazaCinépolis #NoticiasHoy #Seguridad #México ",2025-01-16T21:23:41.000Z,https://www.tiktok.com/@sarmiento24h/video/7460627121099132166,https://www.tiktok.com/@sarmiento24h/video/7460627121099132166,0,,1872,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-sarmiento2-20250116212341-7460627121099132166,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-sarmiento2-20250116212341-7460627121099132166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1873,3,15800,763100,5,8700000,gabrielcazador,GABRIEL-CAZA,https://www.tiktok.com/@gabrielcazador,HAY QUE TENER FE EN TODO 🙏,960,31300,13200000,456500,39200,#military #mexico #parati ,2025-04-26T18:40:17.000Z,https://www.tiktok.com/@gabrielcazador/video/7497693400670555422,https://www.tiktok.com/@gabrielcazador/video/7497693400670555422,1,1,1873,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-gabrielcaz-20250426184017-7497693400670555422,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-gabrielcaz-20250426184017-7497693400670555422,1873,ID: 1873,fotomontaje,ejercito,,locución,,,a; apologia propagand,Cln,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1874,3,5615,42200,548,325800,ortizzs.s,Steph✨,https://www.tiktok.com/@ortizzs.s,"I do random stuff, nunca se sabe 😂 síganme los buenos 🇲🇽 Cashapp$Ortizzss",177,1194,421900,42900,4144,#fiestaenculiacan #paldesmadreculiacan #belica #sinaloa #culiacan #az #arizona #phoenix #fyp #tiktoktendencia @LaCuadrilla.oficial ,2024-09-29T05:04:49.000Z,https://www.tiktok.com/@ortizzs.s/video/7419926580543245611,https://www.tiktok.com/@ortizzs.s/video/7419926580543245611,0,,1874,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-ortizzss-20240929050449-7419926580543245611,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-ortizzss-20240929050449-7419926580543245611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1875,3,16600,79300,33,3400000,terenaviam,Tere N,https://www.tiktok.com/@terenaviam,"Reportera Nota Roja en Culiacán

NOTICIAS Y MÁS",293,300,190800,2324,172,Los occisos fueron identificados por sus familiares en el lugar del hallazgo junto a la carretera a Sanalona #sinaloa #reportera #noticias #culiacan #news #policias ,2025-04-28T00:00:28.000Z,https://www.tiktok.com/@terenaviam/video/7498147108806036754,https://www.tiktok.com/@terenaviam/video/7498147108806036754,1,1,1875,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-terenaviam-20250428000028-7498147108806036754,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-terenaviam-20250428000028-7498147108806036754,1875,ID: 1875,,x,,Locución,,grabación propia,informar,cln,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1876,3,305,12100000,125,497300000,aztecanoticias,Azteca Noticias,https://www.tiktok.com/@aztecanoticias,"TV Azteca Noticias
Producimos historias y contamos noticias reales.",14200,59500,34700000,1200000,73800,"🔴 El famoso influencer Leovardo Aispuro, también conocido como ""El Gordo Peruci"", fue asesinad0 brutalmente por sujetos armados en su casa en Culiacán, Sinaloa. Su esposa sufrió heridas en el ataque y tuvo que ser hospitalizada. #AztecaNoticias #GordoPeruci #Sinaloa #Culiacán #FIA #LeovardoAispuro #Viral #Tendencia #TikTokInforma #TikTokMeHizoVer #LoViEnTikTok",2024-12-10T16:14:36.000Z,https://www.tiktok.com/@aztecanoticias/video/7446817320799833349,https://www.tiktok.com/@aztecanoticias/video/7446817320799833349,1,1,1876,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-aztecanoti-20241210161436-7446817320799833349,https://api.apify.com/v2/key-value-stores/SPx5ZLGM9picd2gTe/records/video-aztecanoti-20241210161436-7446817320799833349,1876,ID: 1876,,x,,Locución,,grabación de programa,Informar,Cln,Asesinato de narcotiktoker,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
